Orthogroup	Aggregate-gland	head	Duct	Sac	Tail	Major-ampullate-gland	Minor-ampullate-gland	Tubuliform-gland	wholebody	Aciniform-Pyriform-gland	Flagelliform-gland
OG0004638	57.70640707369586	31.38816925421843	59.02095644636624	35.729676131626114	49.95549209242975	44.49868837585395	45.22715477483208	37.70528366362606	29.09446232617417	50.96623585885098	47.75464331168913
OG0004639	39.23519256565267	38.78449283208831	42.396826514592426	39.52113271980097	40.8757700434019	43.15069686414001	43.41829232319692	35.602551989437295	25.732058832574317	46.05707744036573	72.21169245781066
OG0004640	5.462558686555813	6.6060436419431525	7.509180007398578	6.824582903901398	2.0558283807804965	4.661559256411262	3.4730167141343067	2.113110305605889	3.98642458899145	4.577000461064507	6.277561603380313
OG0004641	9.54645651433437	8.562071547513455	10.75804346430587	7.870513991613603	9.368461594261069	7.872701580865862	9.698053942209745	6.569116326255198	7.068741963294137	9.655094173303205	13.29252353911358
OG0004642	7.069138968675828	7.708609302521523	10.317189234452902	6.561717022906869	5.801368661049473	6.257950344059945	5.060495212503156	4.92395350960349	4.140484396821963	6.128295252270166	11.934784676691706
OG0004643	28.044274249741157	21.66609651159606	33.40394279519725	18.8127104842676	15.683957969478088	20.569004925825496	24.83452308290136	19.862738380486675	26.755530101968567	45.27661193609488	38.77305094085479
OG0004644	5.967428039389252	19.433773148040338	11.904744066571338	10.234074712517236	6.881012881389583	12.120025662968718	10.96502969084386	9.326208778236191	6.310318374746513	11.562159005593196	14.346065215734358
OG0004645	38.57278142878207	30.83316144721112	40.03178969094405	32.74140910409515	18.069434536650192	28.80535756354905	28.637542814024943	20.49046942061972	29.577860764732826	51.775418568576754	54.04597638764592
OG0004646	48.9097229986135	38.28671006200976	23.017427951111657	9.519130844456996	25.22453321990137	20.00198820356136	20.68443885419186	30.21213056169464	53.764315116826594	17.017994035763213	28.045234696460344
OG0004647	2.6223601717939595	4.359271638683615	4.952412237630137	4.917449703670562	2.456149787768218	3.0446281097099126	2.864282500554572	3.2967964365402422	3.9450618700887614	3.580551604521212	4.410971201445074
OG0004648	3.588132328143382	5.155342886700471	4.2453422612027145	2.570843175101881	1.3346341456823403	3.2990455357271005	3.915976310858497	3.924297616214447	4.48315544593106	7.347788742181086	6.388527976765492
OG0004649	3.560789285199088	3.6394682745240594	4.833539018307647	2.985659432916663	2.249792304388185	3.273399645470562	3.6443003039987767	3.2409844124747447	8.095315458225738	9.0730800912147	3.8521679793822696
OG0004650	5.74933353449044	6.4696165450891145	7.304466019143805	3.456345876901379	3.0006651968350404	4.835218795286448	3.87332815487724	5.220652717768218	5.483408055504015	7.014830134314691	7.313003599839594
OG0004651	105.03321047405908	0.3074085031714563	13.216979288959468	0.8449558781959546	28.313309896142425	16.25223758645499	5.639536322524111	101.10362234193596	90.67021860588086	174.0924683436233	1.750938571251383
OG0004652	94.45059610051143	126.90722469471008	119.54500951626726	106.37563787879502	45.10097233497831	77.32978857520781	80.03634853197477	45.396966589113084	65.19610353956061	102.28238689118116	102.60585242981024
OG0004653	11.693275566881518	11.1142983454195	12.869141985935189	7.66379350386051	5.827776820674497	11.039868997890943	10.840231704479145	9.262881235391136	9.17195849561736	8.647611303381028	17.594413042880337
OG0004654	5.370341389954037	5.286441509473722	5.283779467027752	3.2276897384086105	1.073430325237969	2.970793199100592	2.464382376819958	2.0456666801926566	3.357537831531685	4.903876870589987	5.378796010175582
OG0004655	2.156900276435161	4.14312665031113	4.065230606264427	4.0633721868360935	1.172145913678895	3.783922728808199	1.825031307605504	1.6217963547771097	1.570061067536967	2.7079718414190483	8.293718950321727
OG0004656	0.244755955560488	0.3370773244115086	0.9030308779917288	0.4438223955234334	0.1778370515984482	0.2951763996063604	0.3326212650114752	0.1656406452474071	1.1705818374107255	0.8388566110915535	0.1086068244623367
OG0004657	8.411429524165177	6.214438330793952	8.586936697239665	4.394697058782098	3.57352385907179	5.045378459626528	4.486247000921762	2.7477846695992727	5.686289367916619	5.191251480565672	5.644509345721137
OG0004658	52.2557641276815	51.8478190895064	46.702119931743226	31.124789416026317	30.571533743672564	34.40405478985289	43.8880215785771	32.051609699092886	49.643807502982334	47.81804566343267	48.99824162960755
OG0004659	51.44045640094076	53.765226479723445	37.77737713852351	11.385385904902522	17.30729802738521	12.515476679875444	12.80712447438943	12.801011973902275	109.0222020710811	26.45387618290404	24.088335794228573
OG0004660	12.305620726925683	9.586418347540596	20.69058837616281	8.495833808765797	11.057216741488622	11.07906216319982	11.853882852775026	14.790796280537927	12.492543142034783	22.51943332617142	19.278399246129656
